"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000067";"36";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE - BANCO SANTANDER - AG. 0120";"4459,71";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000067";"37";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE - BANCO DO BRASIL AG. 48569";"197,78";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000067";"38";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE BANCO DO BRASIL - AG.48569";"4730,08";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000067";"39";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE - BANCO BRADESCO - AG. 0762-5";"1,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000067";"40";"64";"Dinheiro em espécie - moeda estrangeira";"VALOR EM MOEDA CORRENTE";"1000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000067";"41";"63";"Dinheiro em espécie - moeda nacional";"VALOR EM MOEDA CORRENTE - CÔNJUGE";"1000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000067";"42";"11";"Apartamento";"APARTAMENTO - RUA LUIZ MANOEL GONZAGA, 168 - APTO 201 - PORTO ALEGRE/RS";"119857,21";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000068";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO VW MODELO GOL ANO 2009/2010 PLACAS NAS 1369 ADQUIRIDO EM 12/2009 FINANCIADO EM 60 PARCELAS DE R$ 858,28 E ENTRADA DE R4 3.500,00";"27000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000068";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO MODELO FORD SCORT ANO 1989 PLACA 3003";"2000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000068";"3";"11";"Apartamento";"APARTAMENTO NO RESIDENCIAL CARANA, SITO NA RUA CHILE, 212, BLOCO 7 APTO. 212 FINANCIADO EM 180 PARCELAS DE R$ 248,00 PELA CEF EM 2009.";"40000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000082";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA YAMAHA/RD 350, 1987";"3000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000082";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"SANTANA QUANTUM, WOLKS, 1996";"8000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"1";"41";"Caderneta de poupança";"POUPANÇA DA CAIXA ECONOMICA FEDERAL";"129904,13";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"2";"11";"Apartamento";"SITO A AV COPACABANA, 1205/503 - PORTO ALEGRE - RS";"290302,29";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"3";"12";"Casa";"SITO A RUA VISCONDE DO HERVAL, 442, PORTO ALEGRE - RS";"104047,44";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"4";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMÓVEL FIAT TIPO, 1996";"30642,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"5";"31";"Ações (inclusive as provenientes de linha telefônica)";"AÇÕES REFERENTES A AQUISIÇÃO DE UM TELEFONE";"3082,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"6";"61";"Depósito bancário em conta corrente no País";"SALDO NO BANRISUL";"1212,23";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"7";"61";"Depósito bancário em conta corrente no País";"SALDO NA CAIXA ECONOMICA FEDERAL";"8768,48";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"8";"63";"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPÉCIE";"152000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"9";"25";"Jóia, quadro, objeto de arte, de coleção, antiguidade, etc.";"JOIAS ADQUIRIDAS";"72000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"10";"11";"Apartamento";"RUA COUTO DE MAGALHÃES, 1155/502 - PORTO ALEGRE - RS";"250520,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"11";"11";"Apartamento";"ED SOLAR, SITO NA AV JOAO PINHEIRO, 65 - BLOCO A/1001 - BELO HORIZONTE - MG";"118611,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"12";"13";"Terreno";"LOTE 84 DO CONDOMINIO ALPHAVILLE PORTO ALEGRE NORTE - PORTO ALEGRE - RS";"247962,36";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"13";"71";"Fundo de investimento financeiro - FIF";"FUNDOS DE INVESTIMENTOS NO BANRISUL";"3660,71";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000083";"14";"13";"Terreno";"LOTE 85 DO CONDOMINIO ALPHAVILLE PORTO ALEGRE NORTE - PORTO ALEGRE - RS";"337983,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"1";"13";"Terreno";"LOTES 4,5 E 6 - QUADRA E - JARDIM DE ALA - TIETE - SP";"20819,17";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"2";"13";"Terreno";"LOTE N. 2 - JARDIM DE ALA V, TIETE - SP";"20819,17";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"3";"13";"Terreno";"LOTES N. 9,10,11,12,20,21,22 E 23 - JARDIM DE ALA - TIETE - SP";"77724,95";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"4";"19";"Outros bens imóveis";"1/6 IDEAL DA CHÁCARA SÃO MIGUEL - TIETE - SP";"13879,44";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"5";"11";"Apartamento";"CONJUNTO N. 101, EDIFICIO LUGANO - R. PEDROSO ALVARENGA, 900- SP";"190000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"6";"11";"Apartamento";"CONJUNTO N. 102 - EDIFICIO LUGANO - R, PEDROSO ALVARENGA, 900, SP";"190000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"7";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL AUDI A6 3.0 BLINDADO ANO/MODELO 2003";"282000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"8";"71";"Fundo de investimento financeiro - FIF";"FUNDO DE INVESTIMENTO EM COTAS CAIXA ECONOMICA FEDERAL";"246294,96";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"9";"61";"Depósito bancário em conta corrente no País";"CONTA CORRENTE CAIXA ECONOMICA FEDERAL";"106,37";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"10";"32";"Quotas ou quinhões de capital";"9.800 COTAS DA EMPRESA TEMER ADVOGADOS ASSOCIADOS";"9800,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"11";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"CDB SANTANDER S/A";"2279236,75";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"12";"61";"Depósito bancário em conta corrente no País";"SD CREDOR EM C/C TEMER ADVOGADOS";"86400,18";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"13";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL GM - VECTRA SEDAN ELITE 2.4 2006/2006";"50000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"14";"31";"Ações (inclusive as provenientes de linha telefônica)";"SB FIC FI ONIX AÇÕES - BANCO SANTANDER";"0,01";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"15";"32";"Quotas ou quinhões de capital";"9.900 QUOTAS DA EMPRESA TABAPUA INVESTIMENTOS E PARTICIPAÇÕES LTDA";"2209900,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"16";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"BANCO SANTANDER BRASIL S/A";"338879,84";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"17";"71";"Fundo de investimento financeiro - FIF";"BANCO SANTANDER BRASIL S/A FIC FI";"11195,83";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"18";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"BANDO DO BRASIL BB CDB DI";"38000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"19";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"BANCO DO BRASIL BB RF LP";"464554,43";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"20";"41";"Caderneta de poupança";"BANCO DO BRASIL POPUANÇCA OURO";"232545,05";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"21";"59";"Outros créditos e poupança vinculados";"CREDITO CONDOMINIO EDIFICIO LUGANO (FUNDO DE CAIXA CONDOMINIO)";"1687,44";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"22";"1";"Prédio residencial";"PREDIO C/370 M2 DE AREA CONSTRUIDA E RESPEC. TERRENO C/546 M2 A. R. BENETT E PCA CONDE BARCELOS, 377, SÃO PAULO - SP";"722977,41";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"23";"13";"Terreno";"LOTE DE TERRENO MATRÍCULO 4809 - REGISTRO DE IMOVEIS DE TIETE - SP";"34698,03";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"24";"59";"Outros créditos e poupança vinculados";"JCP TELEFONICA BRASIL S/A";"57,68";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000084";"25";"61";"Depósito bancário em conta corrente no País";"C/C BANCO DO BRASIL";"222,56";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"1";"31";"Ações (inclusive as provenientes de linha telefônica)";"AÇÕES TELEBRÁS S/A - AVALIAÇÃO DE TODOS OS BENS DE ACORDO COM A LEI FISCAL, MANTIDOS OS VALORES ORIGINÁRIOS CONF. ART. 96, LEI 8383, ART. 22, LEI 8981, ARTS. 17 E 30, LEI 9249 E ARTS. 125 E128 REG. IR";"217,26";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"2";"11";"Apartamento";"UM APARTAMENTO NA AV. EPITACIO PESSOA 100/01 MUNICÍPIO DO RIO DE JANEIRO ADQUIRIDO EM 1995";"109550,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"3";"11";"Apartamento";"UM APARTAMENTO NA RUA SAMUEL PEREIRA 237/1101 MUNICÍPIO DE BELO HORIZONTE ADQUIRIDO EM 1996";"222000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"4";"13";"Terreno";"UM LOTE NUMERO 2 QUADRA 08 BAIRRO CABECEIRAS MUNICÍPIO  DE NOVA LIMA ADQUIRIDO EM 1990";"6939,73";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"5";"13";"Terreno";"DOIS LOTES NÚMEROS 10 E 10A CONDOMÍNIO OURO VELHO MUNICÍPIO DE NOVA LIMA ADQUIRIDO EM 1991";"9715,62";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"6";"32";"Quotas ou quinhões de capital";"88.000 COTAS RÁDIO ARCO IRIS LTDA";"700000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"7";"31";"Ações (inclusive as provenientes de linha telefônica)";"AÇÕES JUNTO A EMPRESA DIÁRIOS ASSOCIADOS S/A QUE PERTENCERAM A MEU AVÔ TANCREDO DE ALMEIDA NEVES";"0,09";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"8";"32";"Quotas ou quinhões de capital";"14.153 COTAS DE CAPITAL JUNTO A IM PARTICIPAÇÕES E ADM LTDA";"95179,12";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"9";"32";"Quotas ou quinhões de capital";"9.819 COTAS DE CAPITAL JUNTO NC PARTICIPAÇÕES E ADM. LTDA";"9819,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"10";"51";"Crédito decorrente de empréstimo";"EMPRÉSTIMO A NC PARTICIPAÇÕES LTDA";"8544,12";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"11";"25";"Jóia, quadro, objeto de arte, de coleção, antiguidade, etc.";"OBJETO DE ARTE ADQUIRIDO EM LEILÃO BENEFICENTE";"13650,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"12";"19";"Outros bens imóveis";"50% IMÓVEL RURAL MUNICÍPIO DE CLAUDIO CONFORME REGISTRO R.06-11.678 LIVRO 2 CART. REG. IMÓVEIS";"87000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"13";"25";"Jóia, quadro, objeto de arte, de coleção, antiguidade, etc.";"JÓIAS DE FAMÍLIA QUE PERTENCERAM AO MEU PAI AÉCIO FERREIRA DA CUNHA FALECIDO EM 03 DE OUTUBRO DE 2010";"20000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"14";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEÍCULO LAND ROVER FREELANDER ANO 2012/2012";"166500,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"15";"32";"Quotas ou quinhões de capital";"9.000 COTAS PERFIL RIO PARTICIPAÇÕES LTDA";"9000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"16";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE EM 03/07/2014 NO ITAU";"39285,41";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"17";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"SALDO APLICAÇÃO NO BCO ITAU EM 03/07/2014";"66263,48";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"18";"61";"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE EM 03/07/2014 BB";"29901,10";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"19";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"APLICAÇÃO BB EM 03/07/2014";"80199,71";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"20";"32";"Quotas ou quinhões de capital";"19.791 COTAS PERFIL AGROPECUÁRIA E FLORESTAL LTDA SENDO 15.833 HERDADAS DE MEU PAI AÉCIO FERREIRA DA CUNHA FALECIDO EM 03 DE OUTUBRO DE 2010";"666660,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"21";"97";"VGBL - Vida Gerador de Benefício Livre";"BRASILPREV";"148800,48";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"22";"61";"Depósito bancário em conta corrente no País";"SALDO BB";"11645,16";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000085";"23";"73";"Fundo de capitalização";"OUROCAP";"2651,53";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000086";"1";"19";"Outros bens imóveis";"IMÓVEL RURAL COM BENFEITORIAS DENOMINADO FAZENDA MARIMBONDO DE 135 HECTARES, EM GUZOLÂNDIA-SP, IMÓVEL ADQUIRIDO EM 02/05/1980 CONFORME ESCRITURA DE DOAÇÃO FEITA PELO PAI, LIVRO N. 251";"1124235,40";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000086";"2";"29";"Outros bens móveis";"CABEÇAS DE GADO DA RAÇA NELORE, BOIS, VACAS, GARROTES E OUVINOS";"1500,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000086";"3";"61";"Depósito bancário em conta corrente no País";"CITYBANK";"128,22";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000086";"4";"61";"Depósito bancário em conta corrente no País";"5 CONTAS CORRENTES NO BANCO DO BRASIL";"43440,69";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000086";"5";"45";"Aplicação de renda fixa (CDB, RDB e outros)";"BANCO DO BRASIL";"11500,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000086";"6";"32";"Quotas ou quinhões de capital";"4000 REPRESENTANDO 40% DO CAPITAL SOCIAL DA EMPRESA SPE NUNES FERREIRA EMPREENDIMENTOS IMOBILIÁRIOS";"4000,00";"12/07/2018";"16:35:38"
"20/09/2018";"09:50:19";"2014";"2";"Eleição Ordinária";"143";"Eleições Gerais 2014";"05/10/2014";"BR";"BR";"BRASIL";"280000000086";"7";"19";"Outros bens imóveis";"1/6 DO IMÓVEL RURAL DENOMINADO FAZENDA BOA ESPERANÇA, EM PONTALINA, ADQUIRIDO DO ESPÓLIO  DE ALOYSIO NUNES FERREIRA (PAI) COM ESCRITURA DE DIVISÃO AMIGÁVEL ENTRE IRMÃOS NO 10. TABELIONATO DE JALES";"1,00";"12/07/2018";"16:35:38"
